bot,comment,server_name,namespace,timestamp,title,type,user,wiki,log_type,minor,length_old,length_new
False,[[:File:Seastreak logo.svg]] added to category,en.wikipedia.org,14,1605473014,Category:Wikipedia files with the same name on Wikimedia Commons as of unknown date,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,[[:File:Seastreak logo.svg]] added to category,en.wikipedia.org,14,1605473014,Category:All Wikipedia files with the same name on Wikimedia Commons,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,This file is now on Wikimedia Commons at https://commons.wikimedia.org/wiki/File:Seattle_Ballers_wordmark.png (moved with FileImporter).,en.wikipedia.org,6,1605473016,File:Seattle Ballers wordmark.png,edit,Sreejithk2000,enwiki,unknown,False,250,295
False,[[:File:Seattle Ballers wordmark.png]] added to category,en.wikipedia.org,14,1605473016,Category:Wikipedia files with the same name on Wikimedia Commons as of unknown date,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,[[:File:Seattle Ballers wordmark.png]] added to category,en.wikipedia.org,14,1605473016,Category:All Wikipedia files with the same name on Wikimedia Commons,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,This file is now on Wikimedia Commons at https://commons.wikimedia.org/wiki/File:Seattle_Mariners_cap_insignia_1977.gif (moved with FileImporter).,en.wikipedia.org,6,1605473020,File:Seattle Mariners cap insignia 1977.gif,edit,Sreejithk2000,enwiki,unknown,False,386,441
False,[[:File:Seattle Mariners cap insignia 1977.gif]] added to category,en.wikipedia.org,14,1605473020,Category:Wikipedia files with the same name on Wikimedia Commons as of unknown date,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,[[:File:Seattle Mariners cap insignia 1977.gif]] added to category,en.wikipedia.org,14,1605473020,Category:All Wikipedia files with the same name on Wikimedia Commons,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,/* External links */,en.wikipedia.org,0,1605473022,Hercules in New York,edit,Dimadick,enwiki,unknown,False,8391,8437
False,"[[:Hercules in New York]] added to category, [[Special:WhatLinksHere/Hercules in New York|this page is included within other pages]]",en.wikipedia.org,14,1605473022,Category:Films produced by Aubrey Wisberg,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,/* Industry milestones */ Not Empty,en.wikipedia.org,0,1605473026,2005 in home video,edit,Mansterman89,enwiki,unknown,False,125910,125876
False,"[[:2005 in home video]] removed from category, [[Special:WhatLinksHere/2005 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473026,Category:Articles to be expanded from June 2016,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:2005 in home video]] removed from category, [[Special:WhatLinksHere/2005 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473026,Category:All articles to be expanded,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:2005 in home video]] removed from category, [[Special:WhatLinksHere/2005 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473026,Category:Articles with empty sections from June 2016,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:2005 in home video]] removed from category, [[Special:WhatLinksHere/2005 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473026,Category:All articles with empty sections,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:2005 in home video]] removed from category, [[Special:WhatLinksHere/2005 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473026,Category:Articles using small message boxes,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,0,1605473029,Tropical Storm Elsie,edit,Shift674,enwiki,unknown,False,2999,3027
False,/* Current tax levels */,en.wikipedia.org,0,1605473029,Luxury tax (sports),edit,1.Ayana,enwiki,unknown,False,20575,20582
False,"[[:Luxury tax (sports)]] added to category, [[Special:WhatLinksHere/Luxury tax (sports)|this page is included within other pages]]",en.wikipedia.org,14,1605473029,Category:All articles with unsourced statements,categorize,1.Ayana,enwiki,unknown,unknown,-999,-999
False,"[[:Luxury tax (sports)]] added to category, [[Special:WhatLinksHere/Luxury tax (sports)|this page is included within other pages]]",en.wikipedia.org,14,1605473029,Category:Articles with unsourced statements,categorize,1.Ayana,enwiki,unknown,unknown,-999,-999
False,/* Chart history */,en.wikipedia.org,0,1605473039,List of Billboard 200 number-one albums of 2020,edit,Whaleyjones986,enwiki,unknown,False,21173,21515
False,/* International goals */ updates,en.wikipedia.org,0,1605473041,Valeri Qazaishvili,edit,ZaDoraemonzu,enwiki,unknown,False,21307,21349
False,rating,en.wikipedia.org,1,1605473041,Talk:Catherine Labonté,edit,Johnsoniensis,enwiki,unknown,False,174,196
False,[[:Talk:Catherine Labonté]] added to category,en.wikipedia.org,14,1605473041,Category:Stub-Class Canada-related articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Catherine Labonté]] added to category,en.wikipedia.org,14,1605473041,Category:Stub-Class Women artists articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Catherine Labonté]] removed from category,en.wikipedia.org,14,1605473041,Category:Unassessed Canada-related articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Catherine Labonté]] removed from category,en.wikipedia.org,14,1605473041,Category:Unassessed Women artists articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,"Samirkhan.0, (born 16 june 1996) Hyderabad. (India) he is a youtuber and he started his YouTube channel in 2020, on 3rd may",en.wikipedia.org,2,1605473049,User:Sameerkhan.0,new,Sameerkhan.0,enwiki,unknown,False,-999,74
True,,en.wikipedia.org,118,1605473052,Draft:ParcelCorps® Guaranteed Logistics,log,EranBot,enwiki,pagetriage-copyvio,unknown,-999,-999
False,,en.wikipedia.org,118,1605473054,Draft:Yuri,edit,Gamaliel,enwiki,unknown,False,2145,2338
False,/* Further reading */,en.wikipedia.org,0,1605473059,Parides panares,edit,Pvmoutside,enwiki,unknown,False,5543,5588
False,"[[:Parides panares]] added to category, [[Special:WhatLinksHere/Parides panares|this page is included within other pages]]",en.wikipedia.org,14,1605473059,Category:Taxa named by George Robert Gray,categorize,Pvmoutside,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,2,1605473062,User:Kelvinboy888,log,Kelvinboy888,enwiki,newusers,unknown,-999,-999
False,,en.wikipedia.org,2,1605473066,User:Milgya,log,Milgya,enwiki,newusers,unknown,-999,-999
False,/* History */,en.wikipedia.org,0,1605473064,Greene St. Recording,edit,Thomasthedarkenguine,enwiki,unknown,False,6776,6775
False,Undid revision 988635048 by [[Special:Contributions/Timrollpickering|Timrollpickering]] ([[User talk:Timrollpickering|talk]]),en.wikipedia.org,10,1605473066,Template:UnitedArabEmirates-yachtracing-bio-stub,edit,Place Clichy,enwiki,unknown,True,454,442
False,"[[:Template:UnitedArabEmirates-yachtracing-bio-stub]] added to category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-yachtracing-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473066,Category:Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-yachtracing-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-yachtracing-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473066,Category:United Arab Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-yachtracing-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-yachtracing-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473066,Category:Stub message templates needing attention,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,0,1605473073,Spooky's Jumpscare Mansion,edit,SoothingRelaxation,enwiki,unknown,False,3706,3724
False,added [[Category:Living people]] using [[WP:HC|HotCat]],en.wikipedia.org,0,1605473079,Patrick Muyaya Katembwe,edit,Bamyers99,enwiki,unknown,False,6634,6662
False,,en.wikipedia.org,0,1605473081,X-23,edit,31.223.48.205,enwiki,unknown,False,82241,82189
False,"[[:Patrick Muyaya Katembwe]] added to category, [[Special:WhatLinksHere/Patrick Muyaya Katembwe|this page is included within other pages]]",en.wikipedia.org,14,1605473079,Category:Living people,categorize,Bamyers99,enwiki,unknown,unknown,-999,-999
False,/* Assyrian and Babylonian periods */ babylonian empire,en.wikipedia.org,0,1605473082,History of Palestine,edit,ImTheIP,enwiki,unknown,False,233174,233239
False,Undid revision 988635043 by [[Special:Contributions/Timrollpickering|Timrollpickering]] ([[User talk:Timrollpickering|talk]]),en.wikipedia.org,10,1605473084,Template:UnitedArabEmirates-weightlifting-bio-stub,edit,Place Clichy,enwiki,unknown,True,473,461
False,"[[:Template:UnitedArabEmirates-weightlifting-bio-stub]] added to category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-weightlifting-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473084,Category:Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,This file is now on Wikimedia Commons at https://commons.wikimedia.org/wiki/File:SEACOR_Holdings_logo.svg (moved with FileImporter).,en.wikipedia.org,6,1605473085,File:SEACOR Holdings logo.svg,edit,Sreejithk2000,enwiki,unknown,False,223,264
False,"[[:Template:UnitedArabEmirates-weightlifting-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-weightlifting-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473084,Category:United Arab Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-weightlifting-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-weightlifting-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473084,Category:Stub message templates needing attention,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,[[:File:SEACOR Holdings logo.svg]] added to category,en.wikipedia.org,14,1605473085,Category:Wikipedia files with the same name on Wikimedia Commons as of unknown date,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,[[:File:SEACOR Holdings logo.svg]] added to category,en.wikipedia.org,14,1605473085,Category:All Wikipedia files with the same name on Wikimedia Commons,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,/* CO2 emissions */ man-made -> human-made,en.wikipedia.org,0,1605473092,Cement,edit,2604:6000:130D:469:D87D:E021:5A9B:6E74,enwiki,unknown,False,72829,72831
False,/* Events */,en.wikipedia.org,0,1605473093,2007 in home video,edit,Mansterman89,enwiki,unknown,False,133636,133587
False,"[[WP:AES|←]]Created page with 'Films produced by [[Aubrey Wisberg]].  {{DEFAULTSORT:Wisberg, Aubrey}} [[Category:Films by British producers]] [[Category:Films by American producers]]'",en.wikipedia.org,14,1605473096,Category:Films produced by Aubrey Wisberg,new,Dimadick,enwiki,unknown,False,-999,151
False,[[:Category:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473096,Category:Films by British producers,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,Undid revision 988635039 by [[Special:Contributions/Timrollpickering|Timrollpickering]] ([[User talk:Timrollpickering|talk]]),en.wikipedia.org,10,1605473095,Template:UnitedArabEmirates-swimming-bio-stub,edit,Place Clichy,enwiki,unknown,True,492,480
False,[[:Category:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473096,Category:Films by American producers,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,"[[:2007 in home video]] removed from category, [[Special:WhatLinksHere/2007 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473093,Category:Articles to be expanded from October 2019,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:2007 in home video]] removed from category, [[Special:WhatLinksHere/2007 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473093,Category:All articles to be expanded,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-swimming-bio-stub]] added to category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-swimming-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473095,Category:Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,background info,en.wikipedia.org,0,1605473095,Jon Ossoff,edit,208.94.54.14,enwiki,unknown,False,40348,40387
False,"[[:2007 in home video]] removed from category, [[Special:WhatLinksHere/2007 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473093,Category:Articles with empty sections from October 2019,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-swimming-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-swimming-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473095,Category:United Arab Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,/* References */,en.wikipedia.org,0,1605473099,Euthalia franciae,edit,Pvmoutside,enwiki,unknown,False,1407,1452
False,"[[:2007 in home video]] removed from category, [[Special:WhatLinksHere/2007 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473093,Category:All articles with empty sections,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:2007 in home video]] removed from category, [[Special:WhatLinksHere/2007 in home video|this page is included within other pages]]",en.wikipedia.org,14,1605473093,Category:Articles using small message boxes,categorize,Mansterman89,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-swimming-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-swimming-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473095,Category:Stub message templates needing attention,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,Improved,en.wikipedia.org,0,1605473100,Pravin Gordhan,edit,Lefcentreright,enwiki,unknown,False,20736,20738
True,[[Wikipedia:Bots/Requests for approval/DatBot 4|Bot]] updating pending changes level to level 1 (26 pages),en.wikipedia.org,2,1605473101,User:DatBot/pendingbacklog,edit,DatBot,enwiki,unknown,False,132,132
False,"[[:Euthalia franciae]] added to category, [[Special:WhatLinksHere/Euthalia franciae|this page is included within other pages]]",en.wikipedia.org,14,1605473099,Category:Taxa named by George Robert Gray,categorize,Pvmoutside,enwiki,unknown,unknown,-999,-999
False,Cleanup per [[WP:MOSDAB]] using [[tools:~dispenser/cgi-bin/dabfix.py|Dabfix]],en.wikipedia.org,0,1605473097,Émile Schneider,edit,Tassedethe,enwiki,unknown,False,213,232
False,"/* top */ more ""program""s",en.wikipedia.org,0,1605473101,Almaz,edit,Rosbif73,enwiki,unknown,True,21064,21070
False,,en.wikipedia.org,2,1605473107,User:Hlaudie/sandbox,edit,Hlaudie,enwiki,unknown,False,8213,4842
False,Undid revision 988635037 by [[Special:Contributions/Timrollpickering|Timrollpickering]] ([[User talk:Timrollpickering|talk]]),en.wikipedia.org,10,1605473110,Template:UnitedArabEmirates-sportshooting-bio-stub,edit,Place Clichy,enwiki,unknown,True,394,382
False,"[[:Template:UnitedArabEmirates-sportshooting-bio-stub]] added to category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-sportshooting-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473110,Category:Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-sportshooting-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-sportshooting-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473110,Category:United Arab Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-sportshooting-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-sportshooting-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473110,Category:Stub message templates needing attention,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,Clean up [[:Category:Pages using duplicate arguments in template calls|duplicate template arguments]] using [[:en:User:Frietjes/findargdups|findargdups]],en.wikipedia.org,0,1605473114,Hebbian theory,edit,Davemck,enwiki,unknown,True,23120,23099
False,[[WP:AES|←]]Redirected page to [[Émile Schneider]],en.wikipedia.org,0,1605473114,Emile Schneider,new,Tassedethe,enwiki,unknown,False,-999,29
False,"[[:Hebbian theory]] removed from category, [[Special:WhatLinksHere/Hebbian theory|this page is included within other pages]]",en.wikipedia.org,14,1605473114,Category:Pages using duplicate arguments in template calls,categorize,Davemck,enwiki,unknown,unknown,-999,-999
False,This file is now on Wikimedia Commons at https://commons.wikimedia.org/wiki/File:Seamless_logo.svg (moved with FileImporter).,en.wikipedia.org,6,1605473113,File:Seamless logo.svg,edit,Sreejithk2000,enwiki,unknown,False,267,301
False,[[:File:Seamless logo.svg]] added to category,en.wikipedia.org,14,1605473113,Category:Wikipedia files with the same name on Wikimedia Commons as of unknown date,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,[[:File:Seamless logo.svg]] added to category,en.wikipedia.org,14,1605473113,Category:All Wikipedia files with the same name on Wikimedia Commons,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,/* Dance chart */,en.wikipedia.org,0,1605473119,Taniec z Gwiazdami (season 20),edit,93.159.155.10,enwiki,unknown,False,45967,45954
False,"cap, simplify heading, alpha, rm overlink",en.wikipedia.org,0,1605473120,Common ownership,edit,"Me, Myself, and I are Here",enwiki,unknown,False,12283,12228
False,/* Highest-charting singles */,en.wikipedia.org,0,1605473120,1995 in hip hop music,edit,5.173.226.82,enwiki,unknown,False,11172,11172
False,added categories,en.wikipedia.org,118,1605473120,Draft:J'Tia Hart,edit,Graemeh319,enwiki,unknown,False,13133,13338
False,"[[:Draft:J'Tia Hart]] added to category, [[Special:WhatLinksHere/Draft:J'Tia Hart|this page is included within other pages]]",en.wikipedia.org,14,1605473120,Category:AfC submissions with categories,categorize,Graemeh319,enwiki,unknown,unknown,-999,-999
True,Updating list of open tasks...,en.wikipedia.org,4,1605473124,Wikipedia:Community portal/Opentask,edit,SuggestBot,enwiki,unknown,True,8956,8888
False,"[[:Draft:J'Tia Hart]] added to category, [[Special:WhatLinksHere/Draft:J'Tia Hart|this page is included within other pages]]",en.wikipedia.org,14,1605473120,Category:Nuclear engineers,categorize,Graemeh319,enwiki,unknown,unknown,-999,-999
False,"[[:Draft:J'Tia Hart]] added to category, [[Special:WhatLinksHere/Draft:J'Tia Hart|this page is included within other pages]]",en.wikipedia.org,14,1605473120,Category:American engineers,categorize,Graemeh319,enwiki,unknown,unknown,-999,-999
False,"[[:Draft:J'Tia Hart]] added to category, [[Special:WhatLinksHere/Draft:J'Tia Hart|this page is included within other pages]]",en.wikipedia.org,14,1605473120,Category:Women engineers,categorize,Graemeh319,enwiki,unknown,unknown,-999,-999
False,"[[:Draft:J'Tia Hart]] added to category, [[Special:WhatLinksHere/Draft:J'Tia Hart|this page is included within other pages]]",en.wikipedia.org,14,1605473120,Category:University of Illinois at Urbana-Champaign alumni,categorize,Graemeh319,enwiki,unknown,unknown,-999,-999
False,"[[:Draft:J'Tia Hart]] added to category, [[Special:WhatLinksHere/Draft:J'Tia Hart|this page is included within other pages]]",en.wikipedia.org,14,1605473120,Category:Florida State University alumni,categorize,Graemeh319,enwiki,unknown,unknown,-999,-999
False,"[[:Draft:J'Tia Hart]] added to category, [[Special:WhatLinksHere/Draft:J'Tia Hart|this page is included within other pages]]",en.wikipedia.org,14,1605473120,"Category:People from Miami Gardens, Florida",categorize,Graemeh319,enwiki,unknown,unknown,-999,-999
False,,en.wikipedia.org,0,1605473128,Dieudonné Disi,edit,72.191.210.3,enwiki,unknown,False,5284,5453
False,Undid revision 988635029 by [[Special:Contributions/Timrollpickering|Timrollpickering]] ([[User talk:Timrollpickering|talk]]),en.wikipedia.org,10,1605473125,Template:UnitedArabEmirates-judo-bio-stub,edit,Place Clichy,enwiki,unknown,True,337,325
False,"[[:Template:UnitedArabEmirates-judo-bio-stub]] added to category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-judo-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473125,Category:Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-judo-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-judo-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473125,Category:United Arab Emirati sportspeople stubs,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,"[[:Template:UnitedArabEmirates-judo-bio-stub]] removed from category, [[Special:WhatLinksHere/Template:UnitedArabEmirates-judo-bio-stub|this page is included within other pages]]",en.wikipedia.org,14,1605473125,Category:Stub message templates needing attention,categorize,Place Clichy,enwiki,unknown,unknown,-999,-999
False,/* References */,en.wikipedia.org,0,1605473129,Myiomela,edit,Pvmoutside,enwiki,unknown,False,2368,2413
False,"[[:Myiomela]] added to category, [[Special:WhatLinksHere/Myiomela|this page is included within other pages]]",en.wikipedia.org,14,1605473129,Category:Taxa named by George Robert Gray,categorize,Pvmoutside,enwiki,unknown,unknown,-999,-999
False,Grab it by the Perihelion,en.wikipedia.org,0,1605473130,2020 VT4,edit,Kheider,enwiki,unknown,False,8909,8956
False,This file is now on Wikimedia Commons at https://commons.wikimedia.org/wiki/File:Sean_Saves_the_World_intertitle.png (moved with FileImporter).,en.wikipedia.org,6,1605473133,File:Sean Saves the World intertitle.png,edit,Sreejithk2000,enwiki,unknown,False,253,305
False,belfast wp,en.wikipedia.org,1,1605473133,Talk:Woodvale Defence Association,edit,Johnsoniensis,enwiki,unknown,False,32,23
False,[[:File:Sean Saves the World intertitle.png]] added to category,en.wikipedia.org,14,1605473133,Category:Wikipedia files with the same name on Wikimedia Commons as of unknown date,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Woodvale Defence Association]] added to category,en.wikipedia.org,14,1605473133,Category:Unassessed Belfast-related articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,[[:File:Sean Saves the World intertitle.png]] added to category,en.wikipedia.org,14,1605473133,Category:All Wikipedia files with the same name on Wikimedia Commons,categorize,Sreejithk2000,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Woodvale Defence Association]] added to category,en.wikipedia.org,14,1605473133,Category:Unknown-importance Belfast-related articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Woodvale Defence Association]] removed from category,en.wikipedia.org,14,1605473133,Category:Unassessed Northern Ireland-related articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Woodvale Defence Association]] removed from category,en.wikipedia.org,14,1605473133,Category:Unknown-importance Northern Ireland-related articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,[[:Talk:Woodvale Defence Association]] removed from category,en.wikipedia.org,14,1605473133,Category:WikiProject Northern Ireland articles,categorize,Johnsoniensis,enwiki,unknown,unknown,-999,-999
False,Adding [[David Muir Wood]] and cleanup using [[tools:~dispenser/cgi-bin/dabfix.py|Dabfix]],en.wikipedia.org,0,1605473135,David Wood,edit,Tassedethe,enwiki,unknown,False,1242,1283
False,/* Soundtrack */ info taken from [[Discogs]] and [[Tidal (service)|TIDAL]],en.wikipedia.org,0,1605473135,Devil's Night: Dawn of the Nain Rouge,edit,L to the K,enwiki,unknown,False,4680,7632
False,[[WP:AES|←]]Created page with '{{WikiProjectBannerShell|1= {{WikiProject Film|class=|British-task-force=yes}} {{WikiProject United Kingdom|class=|importance=}} }}',en.wikipedia.org,15,1605473131,Category talk:Films produced by Aubrey Wisberg,new,Dimadick,enwiki,unknown,False,-999,131
False,"[[:Devil's Night: Dawn of the Nain Rouge]] added to category, [[Special:WhatLinksHere/Devil's Night: Dawn of the Nain Rouge|this page is included within other pages]]",en.wikipedia.org,14,1605473135,Category:Articles with hAudio microformats,categorize,L to the K,enwiki,unknown,unknown,-999,-999
False,"[[:Devil's Night: Dawn of the Nain Rouge]] added to category, [[Special:WhatLinksHere/Devil's Night: Dawn of the Nain Rouge|this page is included within other pages]]",en.wikipedia.org,14,1605473135,Category:Album infoboxes lacking a cover,categorize,L to the K,enwiki,unknown,unknown,-999,-999
False,"[[:Devil's Night: Dawn of the Nain Rouge]] added to category, [[Special:WhatLinksHere/Devil's Night: Dawn of the Nain Rouge|this page is included within other pages]]",en.wikipedia.org,14,1605473135,Category:Album articles lacking alt text for covers,categorize,L to the K,enwiki,unknown,unknown,-999,-999
False,"[[:Devil's Night: Dawn of the Nain Rouge]] added to category, [[Special:WhatLinksHere/Devil's Night: Dawn of the Nain Rouge|this page is included within other pages]]",en.wikipedia.org,14,1605473135,Category:Demons in film,categorize,L to the K,enwiki,unknown,unknown,-999,-999
False,"[[:Devil's Night: Dawn of the Nain Rouge]] added to category, [[Special:WhatLinksHere/Devil's Night: Dawn of the Nain Rouge|this page is included within other pages]]",en.wikipedia.org,14,1605473135,Category:Films shot in Detroit,categorize,L to the K,enwiki,unknown,unknown,-999,-999
False,"[[:Devil's Night: Dawn of the Nain Rouge]] added to category, [[Special:WhatLinksHere/Devil's Night: Dawn of the Nain Rouge|this page is included within other pages]]",en.wikipedia.org,14,1605473135,Category:Films shot in Michigan,categorize,L to the K,enwiki,unknown,unknown,-999,-999
False,"[[:Devil's Night: Dawn of the Nain Rouge]] added to category, [[Special:WhatLinksHere/Devil's Night: Dawn of the Nain Rouge|this page is included within other pages]]",en.wikipedia.org,14,1605473135,Category:American independent films,categorize,L to the K,enwiki,unknown,unknown,-999,-999
False,[[:Category talk:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473131,Category:Category-Class film articles,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,[[:Category talk:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473131,Category:Category-Class British cinema articles,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,[[:Category talk:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473131,Category:British cinema task force articles,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,[[:Category talk:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473131,Category:WikiProject Film articles,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,[[:Category talk:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473131,Category:Category-Class United Kingdom articles,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,[[:Category talk:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473131,Category:NA-importance United Kingdom articles,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,[[:Category talk:Films produced by Aubrey Wisberg]] added to category,en.wikipedia.org,14,1605473131,Category:WikiProject United Kingdom articles,categorize,Dimadick,enwiki,unknown,unknown,-999,-999
False,/* Programs */,en.wikipedia.org,0,1605473140,Jennifer Robinson (figure skater),edit,108.49.100.163,enwiki,unknown,False,10435,11172
False,Created page,en.wikipedia.org,0,1605473145,Saint Menas (disambiguation),new,Jdcompguy,enwiki,unknown,False,-999,764
False,[[:Saint Menas (disambiguation)]] added to category,en.wikipedia.org,14,1605473145,Category:Disambiguation pages with short descriptions,categorize,Jdcompguy,enwiki,unknown,unknown,-999,-999
False,[[:Saint Menas (disambiguation)]] added to category,en.wikipedia.org,14,1605473145,Category:Short description with empty Wikidata description,categorize,Jdcompguy,enwiki,unknown,unknown,-999,-999
False,[[:Saint Menas (disambiguation)]] added to category,en.wikipedia.org,14,1605473145,Category:All article disambiguation pages,categorize,Jdcompguy,enwiki,unknown,unknown,-999,-999
False,[[:Saint Menas (disambiguation)]] added to category,en.wikipedia.org,14,1605473145,Category:All disambiguation pages,categorize,Jdcompguy,enwiki,unknown,unknown,-999,-999
